image_name,fold,partly_cloudy,haze,clear,primary,cultivation,bare_ground,road,artisinal_mine,blow_down,selective_logging,slash_burn,water,habitation,cloudy,blooming,conventional_mine,agriculture
train_34006,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_34007,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_34008,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_34009,3,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
train_34010,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_34011,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_34012,7,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_34013,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_34014,8,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1
train_34015,8,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_34016,5,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_34017,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_34018,9,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1
train_34019,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_34020,8,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1
train_34021,7,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
train_34022,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_34023,9,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
train_34024,4,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0
train_34025,6,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_34026,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
train_34027,4,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0
train_34028,3,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1
train_34029,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_34030,9,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_34031,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1
train_34032,7,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_34033,9,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_34034,6,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_34035,2,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
train_34036,5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
train_34037,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_34038,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
train_34039,8,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1
train_34040,8,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_34041,8,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1
train_34042,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_34043,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_34044,7,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,1
train_34045,5,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
train_34046,8,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_34047,3,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
train_34048,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_34049,5,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
train_34050,2,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1
train_34051,6,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_34052,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_34053,7,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1
train_34054,7,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_34055,5,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
train_34056,7,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_34057,5,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
train_34058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
train_34059,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_34060,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_34061,4,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
train_34062,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_34063,5,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_34064,7,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0
train_34065,6,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_34066,8,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_34067,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_34068,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
train_34069,8,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1
train_34070,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_34071,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_34072,6,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1
train_34073,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_34074,8,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
train_34075,3,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
train_34076,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
train_34077,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
train_34078,8,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
train_34079,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
train_34080,3,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1
train_34081,9,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
train_34082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
train_34083,9,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,1
train_34084,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
train_34085,5,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_34086,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_34087,7,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_34088,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1
train_34089,6,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1
train_34090,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
train_34091,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_34092,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_34093,7,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0
train_34094,6,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1
train_34095,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_34096,9,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0
train_34097,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_34098,9,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
train_34099,3,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1
train_34100,8,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_34101,7,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_34102,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_34103,4,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1
train_34104,9,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_34105,4,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
train_34106,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_34107,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_34108,5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_34109,8,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_34110,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_34111,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_34112,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
train_34113,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_34114,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
train_34115,8,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
train_34116,6,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_34117,7,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_34118,9,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_34119,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_34120,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_34121,7,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_34122,5,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1
train_34123,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_34124,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_34125,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
train_34126,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1
train_34127,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1
train_34128,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
train_34129,6,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,1
train_34130,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_34131,5,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1
train_34132,6,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1
train_34133,7,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_34134,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1
train_34135,4,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
train_34136,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_34137,5,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_34138,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1
train_34139,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_34140,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
train_34141,5,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_34142,7,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1
train_34143,9,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_34144,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
train_34145,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_34146,4,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
train_34147,6,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
train_34148,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_34149,7,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_34150,9,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
train_34151,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_34152,1,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,1
train_34153,5,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
train_34154,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_34155,8,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_34156,4,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1
train_34157,5,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_34158,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
train_34159,9,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
train_34160,9,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_34161,6,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_34162,9,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_34163,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
train_34164,8,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0
train_34165,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
train_34166,7,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_34167,7,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_34168,7,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_34169,6,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_34170,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_34171,9,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1
train_34172,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
train_34173,3,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0
train_34174,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_34175,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
train_34176,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
train_34177,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
train_34178,8,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_34179,7,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_34180,5,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
train_34181,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_34182,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_34183,2,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1
train_34184,7,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
train_34185,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_34186,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
train_34187,3,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
train_34188,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_34189,9,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_34190,9,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
train_34191,9,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1
train_34192,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1
train_34193,8,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
train_34194,8,0,0,1,1,0,0,1,1,0,0,0,1,1,0,0,1,0
train_34195,5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_34196,3,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
train_34197,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
train_34198,8,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1
train_34199,4,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0
train_34200,7,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1
train_34201,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
train_34202,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_34203,5,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_34204,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_34205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
train_34206,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_34207,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_34208,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
train_34209,6,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1
train_34210,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
train_34211,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_34212,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
train_34213,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1
train_34214,4,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
train_34215,4,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
train_34216,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
train_34217,7,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_34218,5,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1
train_34219,9,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_34220,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_34221,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_34222,6,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1
train_34223,6,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_34224,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_34225,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1
train_34226,8,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
train_34227,2,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
train_34228,3,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1
train_34229,9,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_34230,6,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_34231,6,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
train_34232,3,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1
train_34233,5,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
train_34234,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
train_34235,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_34236,4,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1
train_34237,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_34238,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_34239,5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
train_34240,8,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_34241,6,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_34242,3,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1
train_34243,6,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_34244,3,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0
train_34245,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
train_34246,8,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_34247,7,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_34248,9,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
train_34249,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
train_34250,9,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0
train_34251,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_34252,8,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_34253,6,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1
train_34254,8,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1
train_34255,7,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_34256,8,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1
train_34257,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
train_34258,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_34259,8,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
train_34260,8,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
train_34261,7,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_34262,7,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_34263,9,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
train_34264,5,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
train_34265,8,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
train_34266,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_34267,8,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_34268,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_34269,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
train_34270,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_34271,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
train_34272,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1
train_34273,2,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
train_34274,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_34275,6,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1
train_34276,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_34277,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_34278,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1
train_34279,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_34280,9,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_34281,9,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_34282,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_34283,9,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
train_34284,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_34285,7,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_34286,7,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_34287,7,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0
train_34288,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_34289,7,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_34290,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_34291,7,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_34292,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_34293,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_34294,2,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1
train_34295,8,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_34296,6,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_34297,8,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
train_34298,6,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1
train_34299,6,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_34300,2,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
train_34301,6,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
train_34302,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_34303,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
train_34304,6,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0
train_34305,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_34306,9,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_34307,6,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_34308,5,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_34309,6,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_34310,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_34311,2,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0
train_34312,5,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
train_34313,7,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_34314,5,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
train_34315,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
train_34316,9,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1
train_34317,2,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
train_34318,9,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_34319,4,0,0,1,1,1,0,1,0,0,0,1,0,1,0,0,0,0
train_34320,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
train_34321,5,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1
train_34322,6,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
train_34323,7,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1
train_34324,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_34325,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_34326,6,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1
train_34327,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_34328,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
train_34329,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
train_34330,8,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_34331,5,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
train_34332,6,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_34333,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
train_34334,8,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1
train_34335,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_34336,2,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1
train_34337,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
train_34338,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1
train_34339,3,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
train_34340,6,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_34341,3,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
train_34342,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_34343,3,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1
train_34344,4,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
