image_name,fold,slash_burn,road,artisinal_mine,water,agriculture,clear,bare_ground,partly_cloudy,selective_logging,cloudy,conventional_mine,blooming,cultivation,haze,blow_down,habitation,primary
train_31316,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_31317,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
train_31318,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_31319,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_31320,5,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1
train_31321,2,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1
train_31322,5,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1
train_31323,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
train_31324,7,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
train_31325,8,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
train_31326,6,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
train_31327,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_31328,9,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
train_31329,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_31330,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
train_31331,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
train_31332,6,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1
train_31333,4,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
train_31334,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1
train_31335,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
train_31336,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_31337,4,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
train_31338,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_31339,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
train_31340,8,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1
train_31341,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_31342,6,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
train_31343,8,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1
train_31344,9,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
train_31345,5,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
train_31346,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_31347,5,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1
train_31348,2,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1
train_31349,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_31350,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
train_31351,6,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
train_31352,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
train_31353,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_31354,4,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1
train_31355,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
train_31356,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_31357,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
train_31358,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
train_31359,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1
train_31360,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_31361,8,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
train_31362,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_31363,5,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
train_31364,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_31365,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
train_31366,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_31367,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_31368,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
train_31369,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
train_31370,3,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
train_31371,2,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1
train_31372,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1
train_31373,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_31374,6,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1
train_31375,5,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
train_31376,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_31377,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1
train_31378,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_31379,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_31380,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
train_31381,8,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
train_31382,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_31383,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
train_31384,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
train_31385,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_31386,6,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
train_31387,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
train_31388,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
train_31389,2,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
train_31390,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_31391,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_31392,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_31393,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1
train_31394,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_31395,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
train_31396,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_31397,6,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1
train_31398,8,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
train_31399,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_31400,6,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
train_31401,6,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
train_31402,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_31403,9,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
train_31404,9,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
train_31405,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_31406,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_31407,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,1,1
train_31408,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_31409,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_31410,7,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1
train_31411,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
train_31412,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
train_31413,8,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
train_31414,6,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1
train_31415,8,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
train_31416,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
train_31417,6,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1
train_31418,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_31419,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
train_31420,7,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
train_31421,9,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
train_31422,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
train_31423,3,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
train_31424,9,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
train_31425,5,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
train_31426,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
train_31427,5,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1
train_31428,5,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
train_31429,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_31430,7,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1
train_31431,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
train_31432,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_31433,5,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1
train_31434,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
train_31435,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
train_31436,5,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1
train_31437,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_31438,4,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1
train_31439,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
train_31440,4,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1
train_31441,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_31442,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_31443,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_31444,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_31445,3,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
train_31446,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
train_31447,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_31448,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_31449,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
train_31450,6,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
train_31451,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_31452,6,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
train_31453,3,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
train_31454,4,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
train_31455,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_31456,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_31457,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_31458,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
train_31459,8,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
train_31460,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_31461,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
train_31462,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
train_31463,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
train_31464,4,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
train_31465,7,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
train_31466,4,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1
train_31467,9,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1
train_31468,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_31469,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1
train_31470,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
train_31471,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_31472,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
train_31473,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_31474,9,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1
train_31475,9,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1
train_31476,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
train_31477,7,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1
train_31478,4,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
train_31479,0,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1
train_31480,8,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
train_31481,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_31482,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
train_31483,6,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1
train_31484,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1
train_31485,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
train_31486,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_31487,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_31488,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_31489,8,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
train_31490,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_31491,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1
train_31492,5,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1
train_31493,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_31494,9,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1
train_31495,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
train_31496,4,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
train_31497,6,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1
train_31498,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_31499,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_31500,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
train_31501,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
train_31502,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_31503,8,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
train_31504,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_31505,2,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1
train_31506,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_31507,4,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1
train_31508,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
train_31509,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
train_31510,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_31511,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
train_31512,7,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1
train_31513,7,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
train_31514,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
train_31515,4,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
train_31516,3,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1
train_31517,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_31518,3,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
train_31519,4,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
train_31520,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_31521,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_31522,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
train_31523,4,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1
train_31524,9,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1
train_31525,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_31526,9,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
train_31527,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
train_31528,4,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1
train_31529,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_31530,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
train_31531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
train_31532,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_31533,7,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1
train_31534,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_31535,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_31536,8,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
train_31537,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
train_31538,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_31539,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
train_31540,9,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
train_31541,4,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
train_31542,7,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1
train_31543,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_31544,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_31545,4,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
train_31546,3,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1
train_31547,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_31548,9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
train_31549,5,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
train_31550,3,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
train_31551,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_31552,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
train_31553,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
train_31554,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
train_31555,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_31556,3,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1
train_31557,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_31558,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_31559,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_31560,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_31561,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_31562,4,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
train_31563,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_31564,2,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1
train_31565,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_31566,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
train_31567,7,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
train_31568,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
train_31569,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_31570,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1
train_31571,5,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
train_31572,8,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
train_31573,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_31574,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_31575,4,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1
train_31576,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_31577,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
train_31578,5,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
train_31579,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_31580,5,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
train_31581,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_31582,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_31583,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_31584,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_31585,9,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
train_31586,9,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
train_31587,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_31588,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
train_31589,7,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
train_31590,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_31591,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_31592,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
train_31593,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
train_31594,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_31595,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_31596,8,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
train_31597,5,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
train_31598,2,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1
train_31599,2,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1
train_31600,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
train_31601,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_31602,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_31603,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1
train_31604,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1
train_31605,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_31606,9,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
train_31607,2,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1
train_31608,3,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1
train_31609,8,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1
train_31610,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
train_31611,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_31612,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
train_31613,9,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
train_31614,3,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1
train_31615,5,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
train_31616,2,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
train_31617,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
train_31618,7,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1
train_31619,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_31620,9,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
train_31621,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_31622,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
train_31623,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_31624,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_31625,5,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
train_31626,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
train_31627,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
train_31628,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_31629,8,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
train_31630,6,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
train_31631,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
train_31632,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_31633,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_31634,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
train_31635,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_31636,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_31637,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_31638,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
train_31639,9,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
train_31640,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
train_31641,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
train_31642,8,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
train_31643,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_31644,6,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1
train_31645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
train_31646,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
train_31647,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_31648,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_31649,5,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
train_31650,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_31651,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
train_31652,4,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
train_31653,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
train_31654,8,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
