image_name,fold,bare_ground,haze,artisinal_mine,selective_logging,agriculture,cultivation,clear,partly_cloudy,blooming,slash_burn,water,blow_down,road,primary,cloudy,habitation,conventional_mine
train_35955,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
train_35956,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
train_35957,2,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0
train_35958,2,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,0
train_35959,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
train_35960,3,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
train_35961,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
train_35962,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0
train_35963,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
train_35964,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0
train_35965,4,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
train_35966,4,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
train_35967,2,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
train_35968,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
train_35969,4,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
train_35970,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
train_35971,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
train_35972,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0
train_35973,3,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0
train_35974,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
train_35975,1,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0
train_35976,2,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0
train_35977,4,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0
train_35978,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0
train_35979,4,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
train_35980,3,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0
train_35981,2,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0
train_35982,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
train_35983,2,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
train_35984,4,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
train_35985,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
train_35986,4,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
train_35987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
train_35988,4,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
train_35989,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
train_35990,2,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0
train_35991,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
train_35992,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0
train_35993,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
train_35994,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
train_35995,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
train_35996,4,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
train_35997,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
train_35998,4,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
train_35999,3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
train_36000,4,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,1,0
train_36001,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
train_36002,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
train_36003,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
train_36004,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
train_36005,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
train_36006,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
train_36007,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
train_36008,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
train_36009,3,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
train_36010,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
train_36011,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
train_36012,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
train_36013,3,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0
train_36014,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
train_36015,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
train_36016,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
train_36017,3,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0
train_36018,4,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
train_36019,4,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0
train_36020,4,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
train_36021,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
train_36022,4,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0
train_36023,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
train_36024,3,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0
train_36025,3,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0
train_36026,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
train_36027,4,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
train_36028,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
train_36029,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
train_36030,2,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
train_36031,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
train_36032,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
train_36033,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
train_36034,4,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
train_36035,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
train_36036,3,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0
train_36037,3,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0
train_36038,1,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0
train_36039,4,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
train_36040,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
train_36041,3,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0
train_36042,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
train_36043,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
train_36044,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
train_36045,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
train_36046,3,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0
train_36047,4,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
train_36048,4,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0
train_36049,2,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
train_36050,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
train_36051,2,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
train_36052,4,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
train_36053,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
train_36054,3,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
train_36055,4,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0
train_36056,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
train_36057,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
train_36058,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
train_36059,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0
train_36060,4,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
train_36061,4,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0
train_36062,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
train_36063,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
train_36064,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
train_36065,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
train_36066,2,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
train_36067,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
train_36068,4,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0
train_36069,4,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0
train_36070,2,0,0,0,0,1,1,0,1,0,0,1,0,1,1,0,0,0
train_36071,4,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
train_36072,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
train_36073,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
train_36074,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
train_36075,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
train_36076,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0
train_36077,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
train_36078,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
train_36079,3,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0
train_36080,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
train_36081,4,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0
train_36082,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
train_36083,3,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0
train_36084,3,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0
train_36085,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
train_36086,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
train_36087,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0
train_36088,2,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
train_36089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
train_36090,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
train_36091,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0
train_36092,4,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0
train_36093,3,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0
train_36094,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
train_36095,2,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
train_36096,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
train_36097,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
train_36098,3,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0
train_36099,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
train_36100,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
train_36101,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
train_36102,3,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
train_36103,2,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
train_36104,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
train_36105,2,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0
train_36106,3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
train_36107,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
train_36108,4,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,1,0
train_36109,4,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
train_36110,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
train_36111,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
train_36112,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
train_36113,4,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0
train_36114,4,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
train_36115,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
train_36116,2,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0
train_36117,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
train_36118,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
train_36119,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
train_36120,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
train_36121,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
train_36122,3,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
train_36123,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0
train_36124,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
train_36125,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
train_36126,3,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
train_36127,3,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0
train_36128,4,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0
train_36129,2,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0
train_36130,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
train_36131,4,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0
train_36132,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
train_36133,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0
train_36134,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
train_36135,3,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0
train_36136,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
train_36137,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
train_36138,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0
train_36139,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0
train_36140,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
train_36141,3,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
train_36142,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0
train_36143,3,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0
train_36144,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0
train_36145,4,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
train_36146,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
train_36147,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0
train_36148,2,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
train_36149,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
train_36150,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
train_36151,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0
train_36152,4,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0
train_36153,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
train_36154,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
train_36155,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0
train_36156,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,1,0
train_36157,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
train_36158,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
train_36159,3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
train_36160,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
train_36161,4,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0
train_36162,3,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0
train_36163,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
train_36164,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
train_36165,3,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
train_36166,3,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
train_36167,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
train_36168,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
train_36169,3,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
train_36170,4,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
train_36171,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
train_36172,4,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0
train_36173,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
train_36174,4,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0
train_36175,4,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
train_36176,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0
train_36177,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
train_36178,3,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,1,0
train_36179,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
train_36180,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
train_36181,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
train_36182,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
train_36183,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0
train_36184,3,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
train_36185,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0
train_36186,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0
train_36187,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
train_36188,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
train_36189,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
train_36190,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0
train_36191,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0
train_36192,3,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
train_36193,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
train_36194,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0
train_36195,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0
train_36196,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
train_36197,2,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0
train_36198,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
train_36199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
train_36200,3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
train_36201,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
train_36202,2,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0
train_36203,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
train_36204,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
train_36205,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
train_36206,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
train_36207,2,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0
train_36208,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
train_36209,4,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0
train_36210,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
train_36211,4,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
train_36212,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
train_36213,2,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0
train_36214,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0
train_36215,2,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0
train_36216,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
train_36217,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
train_36218,1,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0
train_36219,4,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
train_36220,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
train_36221,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
train_36222,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
train_36223,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
train_36224,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0
train_36225,4,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
train_36226,4,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0
train_36227,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
train_36228,2,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
train_36229,4,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
train_36230,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
train_36231,2,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0
train_36232,3,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
train_36233,3,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
train_36234,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
train_36235,4,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0
train_36236,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
train_36237,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0
train_36238,4,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0
train_36239,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
train_36240,3,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
train_36241,4,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0
train_36242,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
train_36243,3,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
train_36244,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
train_36245,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
train_36246,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
train_36247,3,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0
train_36248,4,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
train_36249,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
train_36250,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
train_36251,4,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
train_36252,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
train_36253,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0
train_36254,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
train_36255,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
train_36256,3,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0
train_36257,4,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
train_36258,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
train_36259,4,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
train_36260,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
train_36261,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
train_36262,3,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0
train_36263,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
train_36264,2,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0
train_36265,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
train_36266,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
train_36267,3,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
train_36268,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
train_36269,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
train_36270,2,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
train_36271,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
train_36272,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0
train_36273,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0
train_36274,4,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
train_36275,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
train_36276,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
train_36277,4,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0
train_36278,3,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
train_36279,2,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
train_36280,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
train_36281,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
train_36282,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
train_36283,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,1,0
train_36284,3,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
train_36285,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
train_36286,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
train_36287,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
train_36288,2,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0
train_36289,3,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,1,0
train_36290,3,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0
train_36291,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0
train_36292,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
train_36293,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
