image_name,fold,road,artisinal_mine,cloudy,selective_logging,blooming,agriculture,haze,slash_burn,habitation,clear,water,conventional_mine,cultivation,blow_down,primary,bare_ground,partly_cloudy
train_27904,6,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
train_27905,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
train_27906,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
train_27907,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
train_27908,4,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
train_27909,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_27910,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
train_27911,4,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
train_27912,8,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0
train_27913,7,1,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0
train_27914,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_27915,9,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0
train_27916,3,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
train_27917,5,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0
train_27918,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
train_27919,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0
train_27920,6,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
train_27921,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_27922,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
train_27923,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_27924,3,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
train_27925,9,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0
train_27926,3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
train_27927,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
train_27928,9,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
train_27929,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0
train_27930,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
train_27931,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_27932,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_27933,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
train_27934,9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_27935,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_27936,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_27937,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
train_27938,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_27939,4,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
train_27940,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_27941,7,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1
train_27942,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
train_27943,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_27944,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_27945,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_27946,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_27947,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
train_27948,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_27949,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_27950,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_27951,8,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1
train_27952,6,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
train_27953,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
train_27954,8,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
train_27955,9,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0
train_27956,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_27957,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0
train_27958,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_27959,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
train_27960,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_27961,2,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1
train_27962,6,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0
train_27963,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_27964,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
train_27965,9,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
train_27966,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
train_27967,0,0,0,0,0,0,1,0,0,1,1,1,0,1,0,1,0,0
train_27968,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
train_27969,5,1,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0
train_27970,3,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0
train_27971,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
train_27972,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_27973,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_27974,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_27975,2,1,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0
train_27976,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_27977,2,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
train_27978,6,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0
train_27979,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_27980,4,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
train_27981,7,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0
train_27982,3,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
train_27983,5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
train_27984,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_27985,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
train_27986,8,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
train_27987,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_27988,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
train_27989,5,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
train_27990,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_27991,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_27992,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_27993,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
train_27994,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
train_27995,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_27996,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
train_27997,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
train_27998,4,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0
train_27999,2,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
train_28000,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
train_28001,9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_28002,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
train_28003,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_28004,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_28005,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
train_28006,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_28007,4,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
train_28008,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_28009,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_28010,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_28011,6,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
train_28012,8,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
train_28013,3,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
train_28014,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0
train_28015,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_28016,8,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0
train_28017,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_28018,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
train_28019,3,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
train_28020,7,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0
train_28021,7,1,0,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0
train_28022,3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
train_28023,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_28024,8,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
train_28025,5,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
train_28026,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_28027,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
train_28028,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_28029,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
train_28030,8,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
train_28031,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
train_28032,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
train_28033,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_28034,5,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
train_28035,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
train_28036,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_28037,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_28038,5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_28039,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
train_28040,3,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0
train_28041,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_28042,6,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1
train_28043,7,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
train_28044,4,1,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0
train_28045,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_28046,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_28047,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
train_28048,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_28049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
train_28050,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
train_28051,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_28052,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_28053,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_28054,3,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
train_28055,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_28056,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_28057,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_28058,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
train_28059,7,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
train_28060,9,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,0
train_28061,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_28062,5,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
train_28063,9,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
train_28064,5,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
train_28065,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
train_28066,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1
train_28067,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_28068,9,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
train_28069,8,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
train_28070,4,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0
train_28071,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
train_28072,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_28073,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_28074,9,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
train_28075,9,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
train_28076,5,1,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0
train_28077,5,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
train_28078,3,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0
train_28079,8,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
train_28080,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_28081,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
train_28082,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_28083,7,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0
train_28084,4,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0
train_28085,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_28086,5,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
train_28087,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_28088,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_28089,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_28090,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_28091,9,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1
train_28092,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_28093,6,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
train_28094,3,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
train_28095,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0
train_28096,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
train_28097,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
train_28098,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_28099,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_28100,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
train_28101,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_28102,4,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0
train_28103,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_28104,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_28105,8,1,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0
train_28106,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
train_28107,4,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
train_28108,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
train_28109,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
train_28110,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
train_28111,5,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
train_28112,3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
train_28113,7,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
train_28114,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
train_28115,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0
train_28116,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_28117,9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_28118,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0
train_28119,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
train_28120,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_28121,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_28122,6,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
train_28123,4,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0
train_28124,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_28125,8,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
train_28126,8,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0
train_28127,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_28128,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
train_28129,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_28130,9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_28131,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
train_28132,8,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
train_28133,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
train_28134,4,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0
train_28135,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
train_28136,9,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0
train_28137,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_28138,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_28139,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
train_28140,3,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0
train_28141,8,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
train_28142,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0
train_28143,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
train_28144,9,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0
train_28145,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
train_28146,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_28147,4,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
train_28148,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
train_28149,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
train_28150,9,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
train_28151,6,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0
train_28152,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
train_28153,2,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
train_28154,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_28155,7,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0
train_28156,3,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
train_28157,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
train_28158,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_28159,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_28160,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_28161,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_28162,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_28163,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_28164,3,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
train_28165,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
train_28166,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_28167,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_28168,2,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0
train_28169,6,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0
train_28170,6,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1
train_28171,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_28172,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
train_28173,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_28174,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0
train_28175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
train_28176,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
train_28177,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_28178,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
train_28179,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_28180,5,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0
train_28181,3,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0
train_28182,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_28183,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_28184,9,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
train_28185,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_28186,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_28187,9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_28188,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_28189,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_28190,6,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0
train_28191,6,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0
train_28192,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_28193,9,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
train_28194,7,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
train_28195,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_28196,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0
train_28197,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_28198,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_28199,7,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
train_28200,2,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1
train_28201,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
train_28202,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_28203,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_28204,6,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
train_28205,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_28206,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_28207,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_28208,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
train_28209,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_28210,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
train_28211,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_28212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
train_28213,4,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
train_28214,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_28215,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_28216,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
train_28217,3,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
train_28218,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
train_28219,2,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
train_28220,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
train_28221,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
train_28222,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
train_28223,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
train_28224,7,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0
train_28225,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
train_28226,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
train_28227,8,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
train_28228,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_28229,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
train_28230,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_28231,6,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0
train_28232,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_28233,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
train_28234,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_28235,9,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
train_28236,8,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
train_28237,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_28238,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_28239,3,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
train_28240,9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_28241,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_28242,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
