image_name,fold,haze,bare_ground,partly_cloudy,blow_down,primary,slash_burn,blooming,habitation,road,water,selective_logging,clear,cloudy,cultivation,conventional_mine,agriculture,artisinal_mine
train_37630,9,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
train_37631,9,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
train_37632,9,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_37633,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
train_37634,4,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_37635,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_37636,7,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0
train_37637,9,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0
train_37638,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_37639,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_37640,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
train_37641,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
train_37642,6,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_37643,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_37644,4,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
train_37645,3,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_37646,7,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
train_37647,4,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_37648,5,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_37649,7,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_37650,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
train_37651,7,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_37652,9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
train_37653,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
train_37654,8,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
train_37655,5,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
train_37656,2,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0
train_37657,9,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
train_37658,4,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,1,0
train_37659,8,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
train_37660,2,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0
train_37661,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
train_37662,9,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
train_37663,2,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
train_37664,3,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0
train_37665,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
train_37666,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_37667,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
train_37668,8,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0
train_37669,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_37670,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
train_37671,7,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_37672,3,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_37673,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
train_37674,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
train_37675,6,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
train_37676,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,1,0
train_37677,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_37678,6,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
train_37679,8,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
train_37680,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
train_37681,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
train_37682,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
train_37683,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
train_37684,3,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_37685,5,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_37686,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0
train_37687,4,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
train_37688,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_37689,5,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_37690,8,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0
train_37691,3,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_37692,7,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0
train_37693,7,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
train_37694,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_37695,9,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
train_37696,8,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_37697,8,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
train_37698,7,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_37699,8,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
train_37700,8,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
train_37701,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_37702,4,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
train_37703,8,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_37704,3,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
train_37705,3,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_37706,7,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
train_37707,6,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0
train_37708,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_37709,6,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_37710,4,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0
train_37711,3,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
train_37712,7,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_37713,7,0,0,0,0,1,0,0,1,1,1,0,1,0,1,0,0,0
train_37714,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
train_37715,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_37716,5,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
train_37717,4,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0
train_37718,5,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0
train_37719,8,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
train_37720,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_37721,8,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
train_37722,4,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_37723,6,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0
train_37724,5,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_37725,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_37726,4,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
train_37727,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_37728,3,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0
train_37729,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_37730,9,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_37731,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
train_37732,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
train_37733,7,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_37734,9,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_37735,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_37736,7,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,1,0
train_37737,7,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_37738,4,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
train_37739,2,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
train_37740,3,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0
train_37741,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_37742,6,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0
train_37743,6,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
train_37744,4,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
train_37745,6,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_37746,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
train_37747,5,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
train_37748,6,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
train_37749,3,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_37750,4,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_37751,7,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0
train_37752,4,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1
train_37753,5,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_37754,7,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
train_37755,4,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_37756,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_37757,5,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_37758,5,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
train_37759,4,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
train_37760,5,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,1,0
train_37761,9,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_37762,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
train_37763,4,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
train_37764,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
train_37765,7,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
train_37766,5,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_37767,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_37768,4,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_37769,5,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
train_37770,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_37771,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_37772,3,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
train_37773,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_37774,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_37775,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_37776,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
train_37777,7,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
train_37778,4,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_37779,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_37780,3,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_37781,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0
train_37782,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
train_37783,8,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0
train_37784,3,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
train_37785,8,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0
train_37786,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_37787,9,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0
train_37788,2,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0
train_37789,9,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_37790,9,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0
train_37791,8,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_37792,8,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0
train_37793,9,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
train_37794,5,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
train_37795,8,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0
train_37796,3,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_37797,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
train_37798,2,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
train_37799,6,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_37800,7,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0
train_37801,7,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0
train_37802,2,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
train_37803,8,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_37804,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
train_37805,7,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
train_37806,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0
train_37807,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0
train_37808,8,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_37809,8,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
train_37810,3,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
train_37811,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_37812,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0
train_37813,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_37814,7,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0
train_37815,7,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_37816,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_37817,6,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0
train_37818,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0
train_37819,6,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0
train_37820,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_37821,5,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
train_37822,4,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_37823,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_37824,8,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
train_37825,6,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,1,0
train_37826,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
train_37827,8,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_37828,7,0,0,0,0,1,0,0,1,1,1,0,1,0,1,0,1,0
train_37829,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
train_37830,7,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
train_37831,8,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_37832,9,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_37833,4,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
train_37834,4,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
train_37835,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
train_37836,5,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
train_37837,5,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_37838,4,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
train_37839,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_37840,9,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_37841,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
train_37842,3,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
train_37843,5,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
train_37844,4,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_37845,3,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0
train_37846,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0
train_37847,5,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_37848,8,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0
train_37849,7,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_37850,8,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_37851,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_37852,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_37853,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_37854,6,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
train_37855,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
train_37856,6,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0
train_37857,4,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
train_37858,4,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_37859,3,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0
train_37860,4,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
train_37861,4,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
train_37862,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0
train_37863,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_37864,9,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
train_37865,9,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
train_37866,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
train_37867,4,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_37868,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0
train_37869,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_37870,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_37871,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0
train_37872,4,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
train_37873,9,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
train_37874,6,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_37875,7,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
train_37876,5,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_37877,8,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_37878,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_37879,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
train_37880,7,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
train_37881,7,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
train_37882,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_37883,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_37884,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_37885,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
train_37886,7,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_37887,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
train_37888,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
train_37889,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
train_37890,5,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0
train_37891,3,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0
train_37892,9,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_37893,5,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
train_37894,7,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
train_37895,2,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0
train_37896,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
train_37897,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_37898,6,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_37899,4,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
train_37900,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
train_37901,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
train_37902,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
train_37903,9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
train_37904,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0
train_37905,7,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
train_37906,3,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_37907,7,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
train_37908,5,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
train_37909,9,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_37910,4,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_37911,8,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
train_37912,8,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0
train_37913,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_37914,5,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
train_37915,9,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
train_37916,6,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_37917,3,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0
train_37918,5,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0
train_37919,4,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0
train_37920,4,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_37921,5,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
train_37922,5,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0
train_37923,3,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_37924,6,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
train_37925,6,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0
train_37926,9,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_37927,7,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
train_37928,8,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_37929,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
train_37930,3,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
train_37931,6,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
train_37932,7,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_37933,2,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
train_37934,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_37935,5,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_37936,5,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_37937,7,0,1,0,0,1,0,0,1,1,1,0,1,0,0,0,1,0
train_37938,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
train_37939,3,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_37940,5,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_37941,8,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
train_37942,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
train_37943,7,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_37944,7,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_37945,9,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
train_37946,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_37947,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_37948,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
train_37949,9,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_37950,9,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
train_37951,6,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_37952,3,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0
train_37953,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
train_37954,4,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
train_37955,4,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_37956,8,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
train_37957,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
train_37958,9,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0
train_37959,9,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_37960,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
train_37961,6,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_37962,7,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1,0
train_37963,5,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_37964,5,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0
train_37965,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
train_37966,6,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0
train_37967,6,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
train_37968,2,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
